year,last_name, first_name,player_id,pitch_hand,api_pitch_type,n_pitches,release_speed,spin_rate,movement_inches,alan_active_spin_pct,active_spin,hawkeye_measured,movement_inferred,api_pitch_name,active_spin_formatted,hawkeye_measured_clock_minutes,movement_inferred_clock_minutes,diff_measured_inferred,diff2,diff_measured_inferred_minutes,hawkeye_measured_clock_hh,hawkeye_measured_clock_mm,movement_inferred_clock_hh,movement_inferred_clock_mm,diff_clock_hh,diff_clock_mm,hawkeye_measured_clock_label,movement_inferred_clock_label,diff_clock_label
,O'Day, Darren,503285,R,FF,86,85.5,2374,15.6,0.6783345439376444,0.685055709501147,107.52620264900044,121.96537539650376,4-Seam Fastball,69,150,120,-14.43917274750332,14.439172747503301,30,2,30,2,0,0,30,2:30,2:00,+0H 30M
,Okert, Steven,595345,L,FF,184,92.2,2234,16.9,0.8111544185820372,0.9202982106614827,223.38374102088676,217.03340645337602,4-Seam Fastball,92,630,645,6.3503345675107425,6.350334567510753,-15,10,30,10,45,0,15,10:30,10:45,-0H 15M
,Oswalt, Corey,621261,R,FF,87,92.2,2243,17.4,0.8178180152548051,0.9446883135056107,145.3228438433951,153.04450348400547,4-Seam Fastball,94,75,60,-7.721659640610369,7.721659640610373,15,1,15,1,0,0,15,1:15,1:00,+0H 15M
,Oviedo, Johan,670912,R,FF,575,94.9,2255,12.6,0.6159535477551012,0.7259188552182133,156.08708498997663,149.87312714865098,4-Seam Fastball,73,765,60,6.2139578413256515,6.21395784132566,-15,12,45,1,0,0,15,12:45,1:00,-0H 15M
,Parker, Blake,453284,R,FF,330,90.7,2002,15.3,0.765618682293422,0.8997452194807058,161.8126164907841,169.63539849893067,4-Seam Fastball,90,750,735,-7.822782008146561,7.822782008146549,15,12,30,12,15,0,15,12:30,12:15,+0H 15M
,Patiño, Luis,672715,R,FF,826,95.7,2415,18.6,0.8566434169013534,0.8697814502573126,160.77235043054972,166.51505913844645,4-Seam Fastball,87,765,750,-5.742708707896725,5.742708707896712,15,12,45,12,30,0,15,12:45,12:30,+0H 15M
,Payamps, Joel,606303,R,FF,330,94.8,2433,18.5,0.8523854948434414,0.8499421774246496,145.8323108634475,149.21203804863174,4-Seam Fastball,85,75,60,-3.3797271851842368,3.37972718518424,15,1,15,1,0,0,15,1:15,1:00,+0H 15M
,Pearson, Nate,663878,R,FF,189,97.8,2201,19,0.9121438553354024,0.9650905501690813,150.40390157735936,155.02019201058113,4-Seam Fastball,97,60,765,-4.616290433221764,4.616290433221782,15,1,0,12,45,0,15,1:00,12:45,+0H 15M
,Peralta, Wily,503449,R,FF,373,93.6,1874,16.7,0.8754814684557825,0.9593913804321305,152.7525733637409,154.4114950276887,4-Seam Fastball,96,60,765,-1.6589216639477797,1.6589216639477686,15,1,0,12,45,0,15,1:00,12:45,+0H 15M
,Phelps, David,475479,R,FF,57,93.6,2373,19.8,0.9008419196001911,0.9051499706479025,145.09038248476668,148.74832498389713,4-Seam Fastball,91,75,60,-3.6579424991304563,3.6579424991304577,15,1,15,1,0,0,15,1:15,1:00,+0H 15M
,Pivetta, Nick,601713,R,FF,1419,94.8,2293,20,0.9340805628888023,0.9739627923614778,160.83567007672374,164.60627128540406,4-Seam Fastball,97,765,750,-3.7706012086803185,3.7706012086803185,15,12,45,12,30,0,15,12:45,12:30,+0H 15M
,Pressly, Ryan,519151,R,FF,375,95.4,2561,16.6,0.7447410937342198,0.757504903332119,163.75199434950446,176.99626330587725,4-Seam Fastball,76,750,720,-13.244268956372792,13.24426895637279,30,12,30,12,0,0,30,12:30,12:00,+0H 30M
,Raley, Brooks,548384,L,FF,63,90.9,2430,16.2,0.7288254519770997,0.7709448010404348,221.2838703066415,206.65073878277727,4-Seam Fastball,77,630,660,14.633131523864222,14.633131523864222,-30,10,30,11,0,0,30,10:30,11:00,-0H 30M
,Ramirez, Noé,598287,R,FF,217,89.1,2210,14.2,0.6775327312757818,0.7414213497436791,131.9333510771912,141.01731385266044,4-Seam Fastball,74,90,75,-9.083962775469246,9.083962775469244,15,1,30,1,15,0,15,1:30,1:15,+0H 15M
,Roark, Tanner,543699,R,FF,30,90.7,2008,17.6,0.8668330359557969,0.9523543056226527,157.49675246589106,165.89213618277952,4-Seam Fastball,95,765,750,-8.39538371688846,8.39538371688845,15,12,45,12,30,0,15,12:45,12:30,+0H 15M
,Rogers, Tyler,643511,R,FF,526,82.7,1842,16.3,0.7907640285339281,0.8068663178702937,34.06485823585035,4.631143901202222,4-Seam Fastball,81,285,345,29.43371433464813,29.433714334648133,-60,4,45,5,45,1,0,4:45,5:45,-1H 00M
,Rosso, Ramón,665759,R,FF,84,94.7,2472,14,0.6363317639398021,0.7022914439002816,162.30841620283195,161.47641398086088,4-Seam Fastball,70,750,750,0.8320022219710665,0.8320022219710641,0,12,30,12,30,0,0,12:30,12:30, 0H 00M
,Ryu, Hyun Jin,547943,L,FF,962,90,1944,17.5,0.8680659240328666,0.9805570271749484,226.04844125178127,225.97212488155554,4-Seam Fastball,98,630,630,0.0763163702257259,0.07631637022570786,0,10,30,10,30,0,0,10:30,10:30, 0H 00M
,Sandlin, Nick,680704,R,FF,85,94.4,2351,17.4,0.8108157506077608,0.8252544625778909,124.08810877826966,130.7991972929896,4-Seam Fastball,83,105,105,-6.711088514719933,6.711088514719945,0,1,45,1,45,0,0,1:45,1:45, 0H 00M
,Sceroler, Mac,669135,R,FF,110,92.7,2485,19.2,0.8600580086248143,0.9008439256007769,159.16491097637024,161.9155146956549,4-Seam Fastball,90,765,750,-2.750603719284669,2.750603719284654,15,12,45,12,30,0,15,12:45,12:30,+0H 15M
,Scherzer, Max,453286,R,FF,1303,94.3,2436,19,0.8724130712733492,0.9070137188610957,138.74277799213408,144.57416614375575,4-Seam Fastball,91,90,75,-5.831388151621667,5.831388151621658,15,1,30,1,15,0,15,1:30,1:15,+0H 15M
,Scott, Tanner,656945,L,FF,464,96.8,2582,15.8,0.7052684976864081,0.7547358601615612,209.17559274894776,196.85663327740477,4-Seam Fastball,75,660,690,12.318959471542996,12.31895947154301,-30,11,0,11,30,0,30,11:00,11:30,-0H 30M
,Singer, Brady,663903,R,FF,37,92.8,2264,15,0.7168797245600084,0.7723111796484083,160.1712627333072,148.29793423525433,4-Seam Fastball,77,765,60,11.87332849805287,11.873328498052857,-15,12,45,1,0,0,15,12:45,1:00,-0H 15M
,Skubal, Tarik,669373,L,FF,1087,94.3,2191,17.8,0.8564420741299205,0.9446894164743338,214.00620942196247,209.0915550371522,4-Seam Fastball,94,645,660,4.914654384810262,4.914654384810253,-15,10,45,11,0,0,15,10:45,11:00,-0H 15M
,Soria, Joakim,465657,R,FF,359,92.8,2337,17.9,0.8503877147537099,0.8805072047276165,153.71102532431468,163.14448572949541,4-Seam Fastball,88,60,750,-9.433460405180739,9.433460405180723,30,1,0,12,30,0,30,1:00,12:30,+0H 30M
,Soto, Gregory,642397,L,FF,83,98.3,2350,16.7,0.8033234666975018,0.8885702158900282,215.28936640811176,213.779077873981,4-Seam Fastball,89,645,645,1.5102885341307513,1.5102885341307217,0,10,45,10,45,0,0,10:45,10:45, 0H 00M
,Stashak, Cody,664054,R,FF,138,90.6,2220,20.6,0.959526251507188,0.9784264731658875,162.49836104203985,163.6776525345708,4-Seam Fastball,98,750,750,-1.1792914925309503,1.1792914925309268,0,12,30,12,30,0,0,12:30,12:30, 0H 00M
,Stock, Robert,476594,R,FF,103,96.2,2033,17.2,0.8682954221557679,0.9436068101778335,139.2990401495752,136.0252205640463,4-Seam Fastball,94,75,90,3.273819585528912,3.27381958552893,-15,1,15,1,30,0,15,1:15,1:30,-0H 15M
,Suarez, José,660761,L,FF,644,92.9,2190,17.1,0.8116068446473567,0.9025367063181681,223.21331671917457,213.80085738374754,4-Seam Fastball,90,630,645,9.41245933542703,9.41245933542705,-15,10,30,10,45,0,15,10:30,10:45,-0H 15M
,Swanson, Erik,657024,R,FF,334,94.7,2300,20.5,0.9580570898357005,0.988425294467701,152.9751328513222,154.30469393322042,4-Seam Fastball,99,60,765,-1.3295610818982198,1.3295610818982262,15,1,0,12,45,0,15,1:00,12:45,+0H 15M
,Taylor, Blake,642130,L,FF,540,93.1,2320,15.4,0.7125313354858861,0.7307782475003997,183.44581883040834,167.8845520289119,4-Seam Fastball,73,720,750,15.56126680149643,15.561266801496437,-30,12,0,12,30,0,30,12:00,12:30,-0H 30M
,Thorpe, Lewis,626929,L,FF,114,89.1,1957,18.4,0.8925068548889268,0.9843332452477209,209.3071513115572,206.80391383035288,4-Seam Fastball,98,660,660,2.503237481204309,2.5032374812043328,0,11,0,11,0,0,0,11:00,11:00, 0H 00M
,Ureña, José,570632,R,FF,278,94.2,2106,16.3,0.7989618782197203,0.8996369602644924,136.8660062223948,144.64317562510067,4-Seam Fastball,90,90,75,-7.77716940270588,7.77716940270588,15,1,30,1,15,0,15,1:30,1:15,+0H 15M
,Urías, Julio,628711,L,FF,1328,94.1,2500,17.3,0.7950046329793611,0.8070841021988783,205.72734606631738,192.76489873086197,4-Seam Fastball,81,675,690,12.962447335455408,12.962447335455433,-15,11,15,11,30,0,15,11:15,11:30,-0H 15M
,Vincent, Nick,543883,R,FF,87,89,2366,16.3,0.7464023101879899,0.8059049560974382,154.97713241642666,167.39276017900755,4-Seam Fastball,81,765,750,-12.415627762580897,12.415627762580911,15,12,45,12,30,0,15,12:45,12:30,+0H 15M
,Wantz, Andrew,681806,R,FF,217,93.2,2287,16.9,0.794080658656243,0.8086979606697539,154.79305929743572,164.49964224916945,4-Seam Fastball,81,765,750,-9.706582951733736,9.706582951733742,15,12,45,12,30,0,15,12:45,12:30,+0H 15M
,Weems, Jordan,607179,R,FF,79,94.7,2167,19.6,0.9394661747666792,0.9899584047296074,154.67143324980626,156.8656762386915,4-Seam Fastball,99,765,765,-2.194242988885236,2.194242988885258,0,12,45,12,45,0,0,12:45,12:45, 0H 00M
,Wheeler, Zack,554430,R,FF,1359,97.2,2388,17.4,0.8108702337601627,0.87952658469642,146.04823712003696,152.80228813636182,4-Seam Fastball,88,75,60,-6.7540510163248655,6.7540510163248735,15,1,15,1,0,0,15,1:15,1:00,+0H 15M
,Whitley, Kodi,676831,R,FF,228,93.7,2248,20,0.9442955876408914,0.9915913191134207,162.32256795109345,162.05411704590318,4-Seam Fastball,99,750,750,0.2684509051902637,0.26845090519027665,0,12,30,12,30,0,0,12:30,12:30, 0H 00M
,Wilson, Bryse,669060,R,FF,491,93,2023,15.3,0.7707348107958117,0.8762661959529817,142.78691557686827,154.25183098653778,4-Seam Fastball,88,75,765,-11.464915409669516,11.464915409669505,30,1,15,12,45,0,30,1:15,12:45,+0H 30M
,Ynoa, Huascar,660623,R,FF,596,96.5,2144,18.2,0.9192899705304817,0.9786802120365347,150.2697637263009,153.37878178074786,4-Seam Fastball,98,60,60,-3.109018054446949,3.109018054446944,0,1,0,1,0,0,0,1:00,1:00, 0H 00M
,deGrom, Jacob,594798,R,FF,703,99.2,2418,18.6,0.8738896625374358,0.9441712326423709,144.2700371738348,149.38030787065736,4-Seam Fastball,94,75,60,-5.1102706968225675,5.110270696822577,15,1,15,1,0,0,15,1:15,1:00,+0H 15M
,Albers, Andrew,452027,L,FF,116,88.4,2187,19.7,0.9225091495032595,0.9694580760443539,209.10767977306008,203.43246280179613,4-Seam Fastball,97,660,675,5.67521697126395,5.675216971263963,-15,11,0,11,15,0,15,11:00,11:15,-0H 15M
,Almonte, Yency,622075,R,FF,391,94.2,2094,12.9,0.694385262786165,0.844380508565205,133.65879133570792,145.60562726969656,4-Seam Fastball,84,90,75,-11.946835933988638,11.946835933988636,15,1,30,1,15,0,15,1:30,1:15,+0H 15M
,Anderson, Drew,623454,R,FF,169,92.6,2131,18.9,0.9097021130581985,0.9404798088577337,156.45466821465584,159.2997254088398,4-Seam Fastball,94,765,765,-2.8450571941839655,2.8450571941839824,0,12,45,12,45,0,0,12:45,12:45, 0H 00M
,Anderson, Nick,623433,R,FF,68,93,2100,18.5,0.8866609930895815,0.9508317074452083,160.80702028904238,163.44996915139726,4-Seam Fastball,95,765,750,-2.6429488623548707,2.6429488623548743,15,12,45,12,30,0,15,12:45,12:30,+0H 15M
,Andriese, Matt,542882,R,FF,373,92,2340,18.3,0.836382314272179,0.8530380894520833,146.1042108968123,156.96018677926315,4-Seam Fastball,85,75,765,-10.85597588245085,10.855975882450851,30,1,15,12,45,0,30,1:15,12:45,+0H 30M
,Arihara, Kohei,685503,R,FF,200,91.3,2159,18.4,0.8755603185119007,0.9493732693820547,140.160003838166,146.002306465537,4-Seam Fastball,95,75,75,-5.842302627370998,5.842302627371008,0,1,15,1,15,0,0,1:15,1:15, 0H 00M
,Banda, Anthony,607455,L,FF,292,94.1,2109,19.1,0.9440398849123108,0.9957964920224562,220.55511843909446,217.992989175976,4-Seam Fastball,100,645,645,2.5621292631184645,2.5621292631184773,0,10,45,10,45,0,0,10:45,10:45, 0H 00M
,Baragar, Caleb,670056,L,FF,283,92.8,2359,21.6,0.9972495334365501,0.9935629088764458,207.91340535675468,204.41153081094123,4-Seam Fastball,99,660,675,3.5018745458134504,3.5018745458134797,-15,11,0,11,15,0,15,11:00,11:15,-0H 15M
,Barreda, Manny,518435,R,FF,32,94.2,2320,19.1,0.8881560027812444,0.8839661758133013,152.54392008753922,157.4796613633743,4-Seam Fastball,88,60,765,-4.935741275835085,4.935741275835083,15,1,0,12,45,0,15,1:00,12:45,+0H 15M
,Barría, Jaime,642545,R,FF,318,93.2,2308,16.6,0.7813177091614023,0.8670739608015515,168.14529619687048,163.89406165399265,4-Seam Fastball,87,750,750,4.251234542877825,4.2512345428778175,0,12,30,12,30,0,0,12:30,12:30, 0H 00M
,Bassitt, Chris,605135,R,FF,454,93.3,2172,16.1,0.7621041959340021,0.8373967004187837,142.8042954551462,149.87016667911053,4-Seam Fastball,84,75,60,-7.065871223964336,7.065871223964336,15,1,15,1,0,0,15,1:15,1:00,+0H 15M
,Bedrosian, Cam,592135,R,FF,235,92.9,2261,18.7,0.8687070341110391,0.9290083848847156,164.7880144312673,167.3615012225274,4-Seam Fastball,93,750,750,-2.573486791260109,2.57348679126011,0,12,30,12,30,0,0,12:30,12:30, 0H 00M
,Bergen, Travis,664157,L,FF,162,92.3,2340,20.9,0.9623115497480416,0.9795729078175593,225.39284644272158,222.17811590101374,4-Seam Fastball,98,630,630,3.214730541707837,3.214730541707853,0,10,30,10,30,0,0,10:30,10:30, 0H 00M
,Bickford, Phil,641360,R,FF,498,93.9,2344,16.7,0.788949592080533,0.861813776645358,155.07936870726192,165.7229730881186,4-Seam Fastball,86,765,750,-10.643604380856686,10.643604380856692,15,12,45,12,30,0,15,12:45,12:30,+0H 15M
,Blewett, Scott,656240,R,FF,45,91.3,2142,12.9,0.6397312720242029,0.7854346528293648,166.84283376820179,176.073189946352,4-Seam Fastball,79,750,735,-9.230356178150203,9.23035617815019,15,12,30,12,15,0,15,12:30,12:15,+0H 15M
,Brault, Steven,643230,L,FF,198,90.7,2069,16.5,0.8169206610811509,0.9306518742144345,233.39487020354838,225.07023581240765,4-Seam Fastball,93,615,630,8.324634391140734,8.324634391140714,-15,10,15,10,30,0,15,10:15,10:30,-0H 15M
,Burnes, Corbin,669203,R,FF,40,96.4,2605,14.6,0.6996623711194639,0.6777134212548015,167.54946127977487,154.3246660674387,4-Seam Fastball,68,750,765,13.224795212336176,13.224795212336193,-15,12,30,12,45,0,15,12:30,12:45,-0H 15M
,Cahill, Trevor,502239,R,FF,41,90.4,2232,18.3,0.8468713236747091,0.9152316097963369,139.99779474576025,146.39269746203894,4-Seam Fastball,92,75,60,-6.394902716278693,6.394902716278678,15,1,15,1,0,0,15,1:15,1:00,+0H 15M
,Campbell, Paul,669294,R,FF,209,92.7,2475,17.9,0.7970093608853717,0.7938127569180714,154.90853314362792,162.4644693391015,4-Seam Fastball,79,765,750,-7.555936195473578,7.555936195473581,15,12,45,12,30,0,15,12:45,12:30,+0H 15M
,Castillo, Luis,622491,R,FF,896,97.1,2327,16.9,0.8146925994858359,0.8708114077106934,127.15450756005896,135.8615325371798,4-Seam Fastball,87,105,90,-8.707024977120852,8.707024977120856,15,1,45,1,30,0,15,1:45,1:30,+0H 15M
,Castro, Kervin,665645,R,FF,141,94.5,2286,15.9,0.7894524650810891,0.8563018903145244,168.28177209968598,177.13533248660224,4-Seam Fastball,86,750,720,-8.853560386916257,8.853560386916271,30,12,30,12,0,0,30,12:30,12:00,+0H 30M
,Chafin, Andrew,605177,L,FF,256,91.8,2143,17.8,0.8512142039537404,0.9574536227732325,216.70985242274855,209.37795692847143,4-Seam Fastball,96,645,660,7.33189549427712,7.331895494277114,-15,10,45,11,0,0,15,10:45,11:00,-0H 15M
,Cisnero, José,542585,R,FF,432,96.7,2415,18.1,0.8489030264753828,0.8960560810219721,135.99129659024007,142.9351696038442,4-Seam Fastball,90,90,75,-6.943873013604133,6.943873013604148,15,1,30,1,15,0,15,1:30,1:15,+0H 15M
,Clarke, Taylor,664199,R,FF,402,95.5,2203,18.1,0.8984831618423118,0.9212749629078614,153.2976593891619,159.5351547934749,4-Seam Fastball,92,60,765,-6.237495404312995,6.237495404312989,15,1,0,12,45,0,15,1:00,12:45,+0H 15M
,Coleman, Dylan,669395,R,FF,65,98.2,2520,16.7,0.7790052259087403,0.820465430484606,145.2068672403523,155.8308709808351,4-Seam Fastball,82,75,765,-10.624003740482806,10.624003740482827,30,1,15,12,45,0,30,1:15,12:45,+0H 30M
,Cortes, Nestor,641482,L,FF,652,90.7,2224,19,0.8879066449320357,0.9384494254314195,206.48060864588734,198.08555767477927,4-Seam Fastball,94,660,690,8.395050971108077,8.395050971108107,-30,11,0,11,30,0,30,11:00,11:30,-0H 30M
,Cotton, Jharel,605194,R,FF,250,93.2,2297,21.1,0.9902896503298326,0.9920757470848726,157.0542823103846,159.25485841330806,4-Seam Fastball,99,765,765,-2.2005761029234634,2.200576102923466,0,12,45,12,45,0,0,12:45,12:45, 0H 00M
,De Jong, Chase,608328,R,FF,379,92.9,2435,18.1,0.8437298575278717,0.890119857768998,162.9217568523669,171.29111352679178,4-Seam Fastball,89,750,735,-8.369356674424864,8.369356674424852,15,12,30,12,15,0,15,12:30,12:15,+0H 15M
,Detwiler, Ross,446321,L,FF,293,91.9,2182,19.2,0.9133440299456747,0.9512070941239835,221.16382732519116,214.74316470328068,4-Seam Fastball,95,645,645,6.4206626219104805,6.420662621910479,0,10,45,10,45,0,0,10:45,10:45, 0H 00M
,Dugger, Robert,667498,R,FF,148,91.3,2100,17,0.8037678842176964,0.8496778608071699,142.45996306453503,148.7182880740366,4-Seam Fastball,85,75,60,-6.2583250095015615,6.25832500950155,15,1,15,1,0,0,15,1:15,1:00,+0H 15M
,Effross, Scott,664123,R,FF,44,90.7,2269,17.8,0.8363088657104081,0.9105276786077074,95.57345851796777,100.06178589771645,4-Seam Fastball,91,165,165,-4.488327379748682,4.488327379748675,0,2,45,2,45,0,0,2:45,2:45, 0H 00M
,Enns, Dietrich,608650,L,FF,211,94.2,2246,17.8,0.8419432854329826,0.8838699121499896,203.8892525720265,198.35015004901618,4-Seam Fastball,88,675,690,5.539102523010314,5.5391025230103335,-15,11,15,11,30,0,15,11:15,11:30,-0H 15M
,Falter, Bailey,663559,L,FF,342,91.8,1768,18.6,0.9863238262141454,0.9519284807469061,185.84274959245408,204.4440629667851,4-Seam Fastball,95,705,675,-18.601313374331028,18.601313374331017,30,11,45,11,15,0,30,11:45,11:15,+0H 30M
,Feliz, Michael,593140,R,FF,215,93.8,2179,18.7,0.8998452365404098,0.9563076803931547,163.51429234912973,169.26629251217628,4-Seam Fastball,96,750,735,-5.752000163046546,5.75200016304655,15,12,30,12,15,0,15,12:30,12:15,+0H 15M
,Flaherty, Jack,656427,R,FF,679,93.6,2245,15.4,0.726657037767802,0.7930519559661227,157.59679628384833,164.35604632126507,4-Seam Fastball,79,765,750,-6.759250037416734,6.7592500374167575,15,12,45,12,30,0,15,12:45,12:30,+0H 15M
,Frankoff, Seth,571676,R,FF,103,91.3,2411,16.9,0.8425897969632337,0.8881401454164117,148.4857865602496,147.21407792815853,4-Seam Fastball,89,60,60,1.2717086320910767,1.2717086320910789,0,1,0,1,0,0,0,1:00,1:00, 0H 00M
,Freeland, Kyle,607536,L,FF,468,91.4,2398,13.8,0.6933184638873197,0.7533003505556476,214.23693262629354,207.91281647697872,4-Seam Fastball,75,645,660,6.324116149314818,6.324116149314829,-15,10,45,11,0,0,15,10:45,11:00,-0H 15M
,Fulmer, Carson,608334,R,FF,172,93.2,2278,17.2,0.8171807851671098,0.8701059695761645,145.31301232294234,153.98621573695235,4-Seam Fastball,87,75,765,-8.673203414010004,8.67320341400999,30,1,15,12,45,0,30,1:15,12:45,+0H 30M
,García, Deivi,665620,R,FF,62,92.2,2209,21,0.9776226974655589,0.9694213537513445,150.14548567721903,151.09714274477565,4-Seam Fastball,97,60,60,-0.9516570675566243,0.9516570675566417,0,1,0,1,0,0,0,1:00,1:00, 0H 00M
,García, Edgar,658305,R,FF,51,93.7,2081,16.2,0.8150749186289555,0.8907989340853177,150.58513284252672,162.79981263030675,4-Seam Fastball,89,60,750,-12.214679787780028,12.214679787780018,30,1,0,12,30,0,30,1:00,12:30,+0H 30M
,Gausman, Kevin,592332,R,FF,1573,94.6,2283,19.2,0.9087746543668531,0.9759163525167402,143.4756804285451,145.64740393093493,4-Seam Fastball,98,75,75,-2.171723502389824,2.171723502389818,0,1,15,1,15,0,0,1:15,1:15, 0H 00M
,Gilbert, Logan,669302,R,FF,1298,95.3,2200,18.5,0.877522708297492,0.9423490599895699,158.96353103521017,162.38666749848846,4-Seam Fastball,94,765,750,-3.423136463278297,3.423136463278297,15,12,45,12,30,0,15,12:45,12:30,+0H 15M
,Gilbert, Tyler,656457,L,FF,147,89.7,2166,17.4,0.84984717171925,0.9150973058744801,214.83032944266003,209.53862716072334,4-Seam Fastball,92,645,660,5.2917022819366935,5.291702281936691,-15,10,45,11,0,0,15,10:45,11:00,-0H 15M
,Giolito, Lucas,608337,R,FF,1292,93.8,2347,19.9,0.9310788363668698,0.992578333237488,155.85754841329904,159.52183483431614,4-Seam Fastball,99,765,765,-3.6642864210170956,3.664286421017125,0,12,45,12,45,0,0,12:45,12:45, 0H 00M
,Givens, Mychal,571710,R,FF,408,94.7,2527,14.9,0.7175387693147448,0.7418640156148693,130.58196829336015,142.33917362938266,4-Seam Fastball,74,105,75,-11.757205336022508,11.757205336022519,30,1,45,1,15,0,30,1:45,1:15,+0H 30M
,Glasnow, Tyler,607192,R,FF,687,97,2423,16.9,0.7726934461954601,0.7580308722133582,166.60197966722674,173.8139604106467,4-Seam Fastball,76,750,735,-7.211980743419957,7.211980743419952,15,12,30,12,15,0,15,12:30,12:15,+0H 15M
,Gomber, Austin,596295,L,FF,743,91.6,2029,18.3,0.9507369285381481,0.9947909393745893,203.91063465996774,199.4559623394448,4-Seam Fastball,99,675,675,4.4546723205229455,4.454672320522946,0,11,15,11,15,0,0,11:15,11:15, 0H 00M
,Gonsolin, Tony,664062,R,FF,432,93.8,2379,18.5,0.8705762922453661,0.9367688931062248,151.89862655391224,157.4747520761507,4-Seam Fastball,94,60,765,-5.5761255222384705,5.576125522238458,15,1,0,12,45,0,15,1:00,12:45,+0H 15M
,Greene, Conner,641632,R,FF,158,96,2336,20.1,0.9443640581388276,0.9947167667083495,132.74697509549972,138.50917560560418,4-Seam Fastball,99,90,90,-5.7622005101044635,5.762200510104451,0,1,30,1,30,0,0,1:30,1:30, 0H 00M
,Guduan, Reymin,594056,L,FF,138,93.8,2303,14.4,0.6554680434645201,0.7968309753364725,207.70318318111018,194.84303768213712,4-Seam Fastball,80,660,690,12.860145498973054,12.86014549897308,-30,11,0,11,30,0,30,11:00,11:30,-0H 30M
,Guenther, Sean,674944,L,FF,205,93,2233,16.5,0.8002060494649862,0.8537993253423629,211.2507859110256,201.6764529859802,4-Seam Fastball,85,660,675,9.574332925045383,9.574332925045367,-15,11,0,11,15,0,15,11:00,11:15,-0H 15M
,Guerra, Deolis,500610,R,FF,399,90.7,2297,20.8,0.9492166875296543,0.9691304338412972,140.6156346155504,142.6326488226643,4-Seam Fastball,97,75,75,-2.0170142071139026,2.017014207113929,0,1,15,1,15,0,0,1:15,1:15, 0H 00M
,Guerra, Junior,448855,R,FF,214,92.2,2331,18.9,0.8691884863007416,0.8864824076073534,159.31222992575215,165.68386480746037,4-Seam Fastball,89,765,750,-6.371634881708218,6.371634881708213,15,12,45,12,30,0,15,12:45,12:30,+0H 15M
,Harvey, Hunter,640451,R,FF,89,97,2072,18.7,0.9289493986598455,0.9905280120180997,155.91264148776682,160.10489424175773,4-Seam Fastball,99,765,765,-4.192252753990914,4.192252753990913,0,12,45,12,45,0,0,12:45,12:45, 0H 00M
,Heaney, Andrew,571760,L,FF,1334,92,2444,21.6,0.9729739965234937,0.9934548073262841,230.55491520767603,228.11843744215753,4-Seam Fastball,99,615,630,2.4364777655185037,2.436477765518462,-15,10,15,10,30,0,15,10:15,10:30,-0H 15M
,Hembree, Heath,592390,R,FF,569,95.3,2455,19.9,0.9239181015813932,0.9294586691700223,145.51844677617203,150.16564291137712,4-Seam Fastball,93,75,60,-4.647196135205093,4.6471961352051006,15,1,15,1,0,0,15,1:15,1:00,+0H 15M
,Hendriks, Liam,521230,R,FF,761,97.7,2395,19.4,0.9163396147424299,0.9617589382978523,156.83079570458963,158.70919479790024,4-Seam Fastball,96,765,765,-1.8783990933106054,1.8783990933105936,0,12,45,12,45,0,0,12:45,12:45, 0H 00M
,Holland, Derek,502706,L,FF,82,92.8,2296,19,0.9026721559052051,0.9835655504462385,226.65280303502234,221.0295599113996,4-Seam Fastball,98,630,645,5.623243123622757,5.623243123622775,-15,10,30,10,45,0,15,10:30,10:45,-0H 15M
,Houser, Adrian,605288,R,FF,316,94.1,2177,17.3,0.8429151129137044,0.9250918405536219,144.7891810822196,149.476185824949,4-Seam Fastball,93,75,60,-4.6870047427293855,4.687004742729389,15,1,15,1,0,0,15,1:15,1:00,+0H 15M
,Hudson, Daniel,543339,R,FF,590,97,2313,19.3,0.9144918366800677,0.975257947764482,141.97659704818687,146.37283159760233,4-Seam Fastball,98,75,60,-4.396234549415453,4.396234549415458,15,1,15,1,0,0,15,1:15,1:00,+0H 15M
,Jackson, Andre,656578,R,FF,92,92.3,2225,19,0.9201954053388411,0.9864072737747827,152.9723823399533,149.79885532050562,4-Seam Fastball,99,60,60,3.1735270194476755,3.173527019447679,0,1,0,1,0,0,0,1:00,1:00, 0H 00M
,Kelly, Merrill,518876,R,FF,783,91.7,2358,16.8,0.7827551615217047,0.799714463664552,142.80471967976797,153.5001089091286,4-Seam Fastball,80,75,60,-10.695389229360643,10.695389229360643,15,1,15,1,0,0,15,1:15,1:00,+0H 15M
,Kikuchi, Yusei,579328,L,FF,912,95.1,2213,19.1,0.9028913376448721,0.9533940824985163,222.10741542450796,213.9740553738394,4-Seam Fastball,95,630,645,8.133360050668557,8.133360050668534,-15,10,30,10,45,0,15,10:30,10:45,-0H 15M
,Kimbrel, Craig,518886,R,FF,584,96.5,2301,17.7,0.8453890429802661,0.9281561463182191,136.32454464165804,142.67755881942492,4-Seam Fastball,93,90,75,-6.35301417776688,6.353014177766872,15,1,30,1,15,0,15,1:30,1:15,+0H 15M
,Knight, Dusten,643400,R,FF,67,90.7,2056,17.8,0.8605817658219925,0.9526304092828195,165.3470891992623,172.22865304618497,4-Seam Fastball,95,750,735,-6.88156384692266,6.881563846922685,15,12,30,12,15,0,15,12:30,12:15,+0H 15M
