year,last_name, first_name,player_id,pitch_hand,api_pitch_type,n_pitches,release_speed,spin_rate,movement_inches,alan_active_spin_pct,active_spin,hawkeye_measured,movement_inferred,api_pitch_name,active_spin_formatted,hawkeye_measured_clock_minutes,movement_inferred_clock_minutes,diff_measured_inferred,diff2,diff_measured_inferred_minutes,hawkeye_measured_clock_hh,hawkeye_measured_clock_mm,movement_inferred_clock_hh,movement_inferred_clock_mm,diff_clock_hh,diff_clock_mm,hawkeye_measured_clock_label,movement_inferred_clock_label,diff_clock_label
,Nelson, Nick,656793,R,FF,179,96.4,2070,19,0.9214105135142191,0.9650978088326748,151.26400319238354,154.58148263816108,4-Seam Fastball,97,60,765,-3.3174794457775363,3.3174794457775407,15,1,0,12,45,0,15,1:00,12:45,+0H 15M
,Ober, Bailey,641927,R,FF,854,92.3,2178,16.6,0.8051557325022317,0.8708696012514795,153.96636737152016,156.38503535433915,4-Seam Fastball,87,765,765,-2.418667982818988,2.418667982818977,0,12,45,12,45,0,0,12:45,12:45, 0H 00M
,Oviedo, Luis,665854,R,FF,292,94.3,2199,18,0.8761349872163415,0.948287159720381,149.77275959865798,153.72772122749245,4-Seam Fastball,95,60,60,-3.954961628834468,3.9549616288344747,0,1,0,1,0,0,0,1:00,1:00, 0H 00M
,Plesac, Zach,668676,R,FF,912,92.8,2048,18.8,0.9266575376828453,0.9927078121642606,149.50383347119907,150.81690284262027,4-Seam Fastball,99,60,60,-1.313069371421193,1.3130693714211978,0,1,0,1,0,0,0,1:00,1:00, 0H 00M
,Plutko, Adam,592644,R,FF,503,91.6,2248,18.8,0.8810464656616266,0.9456090652496298,162.32008666722024,166.26303911289327,4-Seam Fastball,95,750,750,-3.942952445673029,3.9429524456730154,0,12,30,12,30,0,0,12:30,12:30, 0H 00M
,Poteet, Cody,547001,R,FF,267,93.6,2423,17.1,0.7923158288896757,0.795871023476194,144.52501135727903,153.65332077302926,4-Seam Fastball,80,75,60,-9.128309415750238,9.128309415750218,15,1,15,1,0,0,15,1:15,1:00,+0H 15M
,Price, David,456034,L,FF,211,92.9,2018,15.3,0.7887533576559661,0.9189325134516588,224.01979381419602,217.7603367222423,4-Seam Fastball,92,630,645,6.2594570919537205,6.259457091953738,-15,10,30,10,45,0,15,10:30,10:45,-0H 15M
,Rogers, Josh,642028,L,FF,274,90.5,2078,19.1,0.923571121000052,0.9905826753843081,222.52769102070386,218.96567238085754,4-Seam Fastball,99,630,645,3.5620186398463147,3.5620186398463063,-15,10,30,10,45,0,15,10:30,10:45,-0H 15M
,Romero, Jhon,664584,R,FF,50,94.5,2096,16.3,0.8880633758912495,0.955553661533523,149.32812836115437,155.8446529006635,4-Seam Fastball,96,60,765,-6.516524539509135,6.516524539509116,15,1,0,12,45,0,15,1:00,12:45,+0H 15M
,Romero, JoJo,668941,L,FF,60,94.7,2158,16.3,0.8068188776948428,0.8813451319209944,223.8490835545358,214.5052917339196,4-Seam Fastball,88,630,645,9.343791820616218,9.343791820616245,-15,10,30,10,45,0,15,10:30,10:45,-0H 15M
,Sewald, Paul,623149,R,FF,642,92.3,2444,18.3,0.8222310120957582,0.8220683807124843,125.37377645748356,134.92986898525777,4-Seam Fastball,82,105,90,-9.556092527774211,9.556092527774231,15,1,45,1,30,0,15,1:45,1:30,+0H 15M
,Smith, Burch,572143,R,FF,467,93.4,2277,18.1,0.8473590450877048,0.9106404748484299,155.67164926155317,156.21735321163945,4-Seam Fastball,91,765,765,-0.5457039500862777,0.5457039500862864,0,12,45,12,45,0,0,12:45,12:45, 0H 00M
,Smith, Caleb,592761,L,FF,992,91.4,2422,21.2,0.9969066536657921,0.9881719938640305,216.97494870738834,214.71558951426144,4-Seam Fastball,99,645,645,2.2593591931268975,2.259359193126888,0,10,45,10,45,0,0,10:45,10:45, 0H 00M
,Snell, Blake,605483,L,FF,1226,95.1,2398,19.3,0.8953526205390626,0.9353441605284084,203.5002773018482,198.02357211581148,4-Seam Fastball,94,675,690,5.476705186036725,5.476705186036688,-15,11,15,11,30,0,15,11:15,11:30,-0H 15M
,Stanek, Ryne,592773,R,FF,688,97.6,2228,19.2,0.921375992181162,0.9909857163810072,146.35364560494656,145.97430604905057,4-Seam Fastball,99,60,75,0.3793395558959958,0.37933955589598356,-15,1,0,1,15,0,15,1:00,1:15,-0H 15M
,Strahm, Matt,621381,L,FF,63,93.1,2282,18.3,0.9254779575732441,0.971333042493231,230.7338340906263,226.9160613519142,4-Seam Fastball,97,615,630,3.8177727387120797,3.817772738712081,-15,10,15,10,30,0,15,10:15,10:30,-0H 15M
,Sulser, Cole,642121,R,FF,545,93.2,2289,19.8,0.9198569597299265,0.9729649389691307,150.89079684794763,153.78179198244072,4-Seam Fastball,97,60,765,-2.890995134493096,2.8909951344931026,15,1,0,12,45,0,15,1:00,12:45,+0H 15M
,Suter, Brent,608718,L,FF,849,87.3,2165,11.6,0.5507658243859721,0.6516998437683187,183.62777422314474,159.32324569963316,4-Seam Fastball,65,720,765,24.30452852351158,24.304528523511568,-45,12,0,12,45,0,45,12:00,12:45,-0H 45M
,Taylor, Josh,657031,L,FF,285,94.6,2251,15.9,0.7442397853246455,0.8159063821420076,208.02912588296766,193.64719429655585,4-Seam Fastball,82,660,690,14.38193158641181,14.381931586411815,-30,11,0,11,30,0,30,11:00,11:30,-0H 30M
,Tepera, Ryan,572193,R,FF,315,93.3,2243,18.3,0.8714476991334478,0.9463863872921519,145.8904586048499,153.419296981503,4-Seam Fastball,95,75,60,-7.528838376653113,7.528838376653116,15,1,15,1,0,0,15,1:15,1:00,+0H 15M
,Tomlin, Josh,458708,R,FF,182,88.9,2311,18.8,0.8695901696152818,0.896333106827814,153.60654533466055,160.97626874126883,4-Seam Fastball,90,60,765,-7.369723406608273,7.369723406608291,15,1,0,12,45,0,15,1:00,12:45,+0H 15M
,Trivino, Lou,642152,R,FF,291,95.7,2007,16.6,0.8261572222223643,0.9033827712027499,141.62574836752725,148.5788087547972,4-Seam Fastball,90,75,60,-6.953060387269943,6.953060387269947,15,1,15,1,0,0,15,1:15,1:00,+0H 15M
,Voth, Austin,608723,R,FF,605,94.2,2358,17.6,0.8181196020727514,0.8812978009703457,154.87091674884476,162.05755180641893,4-Seam Fastball,88,765,750,-7.186635057574165,7.1866350575741835,15,12,45,12,30,0,15,12:45,12:30,+0H 15M
,Watson, Tony,453265,L,FF,210,92.5,2312,17.6,0.8260057330717636,0.9289668468173975,242.60322750853268,237.97057265146753,4-Seam Fastball,93,600,600,4.632654857065148,4.632654857065169,0,10,0,10,0,0,0,10:00,10:00, 0H 00M
,Weaver, Luke,596133,R,FF,685,93.6,2457,18.7,0.8772111715601435,0.9544301543789713,156.81039900605862,155.51177165819084,4-Seam Fastball,95,765,765,1.2986273478677788,1.298627347867787,0,12,45,12,45,0,0,12:45,12:45, 0H 00M
,Wells, Tyler,669330,R,FF,498,95.2,2428,19.9,0.9074157427223287,0.9424783353419179,162.60864210831562,167.5698309838202,4-Seam Fastball,94,750,750,-4.961188875504575,4.961188875504559,0,12,30,12,30,0,0,12:30,12:30, 0H 00M
,White, Mitch,669952,R,FF,395,94.4,2332,16.6,0.7784768517964292,0.8117113920911615,162.48229034555422,169.57989266886204,4-Seam Fastball,81,750,735,-7.097602323307825,7.097602323307809,15,12,30,12,15,0,15,12:30,12:15,+0H 15M
,Winkler, Dan,595465,R,FF,156,94,2548,18.5,0.8386818260323052,0.8685771832973326,150.51250617125018,154.69438351290333,4-Seam Fastball,87,60,765,-4.1818773416531485,4.181877341653164,15,1,0,12,45,0,15,1:00,12:45,+0H 15M
,Wisler, Matt,605538,R,FF,72,91.5,2110,19.5,0.9292645540201925,0.9691279762330627,148.03576853975207,150.6754502275479,4-Seam Fastball,97,60,60,-2.639681687795843,2.6396816877958624,0,1,0,1,0,0,0,1:00,1:00, 0H 00M
,Zimmer, Kyle,622092,R,FF,468,94.1,2249,14.7,0.7084977573116232,0.8526833989485394,180.02383720557515,181.9079542412487,4-Seam Fastball,85,720,720,-1.8841170356735404,1.8841170356735382,0,12,0,12,0,0,0,12:00,12:00, 0H 00M
,Zuber, Tyler,676604,R,FF,290,94.6,2228,18.1,0.8728489612800472,0.9244157765880765,142.73060736326426,148.75957002932358,4-Seam Fastball,92,75,60,-6.0289626660593285,6.02896266605932,15,1,15,1,0,0,15,1:15,1:00,+0H 15M
,Abreu, Albert,656061,R,FF,103,97.8,2132,19.2,0.9499928741388991,0.9869072555213404,134.95394856460834,140.2944280419836,4-Seam Fastball,99,90,75,-5.340479477375254,5.340479477375235,15,1,30,1,15,0,15,1:30,1:15,+0H 15M
,Adams, Austin,613534,R,FF,124,94.1,2571,12.7,0.5704086187950713,0.5970514566674684,130.09292900953585,132.96409683416073,4-Seam Fastball,60,105,90,-2.8711678246248766,2.8711678246248646,15,1,45,1,30,0,15,1:45,1:30,+0H 15M
,Alcala, Jorge,660896,R,FF,318,97.4,2346,19.1,0.907953999549649,0.9562835350115445,139.9980817946636,144.3607762553077,4-Seam Fastball,96,75,75,-4.362694460644121,4.362694460644132,0,1,15,1,15,0,0,1:15,1:15, 0H 00M
,Allard, Kolby,663465,L,FF,958,91.5,2121,18.3,0.880925867389646,0.9573969100434152,212.09322751859355,206.57233350916363,4-Seam Fastball,96,660,660,5.520894009429924,5.520894009429924,0,11,0,11,0,0,0,11:00,11:00, 0H 00M
,Anderson, Ian,666120,R,FF,1020,94.6,2044,17.8,0.9041762930144672,0.9964834824624986,157.42400937791442,161.60007369513272,4-Seam Fastball,100,765,750,-4.176064317218305,4.176064317218324,15,12,45,12,30,0,15,12:45,12:30,+0H 15M
,Archer, Chris,502042,R,FF,147,92,2120,19.5,0.9355197437422806,0.961901306716741,157.8620705767824,161.41839306833216,4-Seam Fastball,96,765,750,-3.556322491549764,3.5563224915497846,15,12,45,12,30,0,15,12:45,12:30,+0H 15M
,Barlow, Scott,605130,R,FF,405,95.3,2306,14.8,0.7028374899166782,0.7720823735823428,150.88261637420084,158.631225072992,4-Seam Fastball,77,60,765,-7.748608698791173,7.748608698791189,15,1,0,12,45,0,15,1:00,12:45,+0H 15M
,Barnes, Jacob,606930,R,FF,313,94.7,2394,18.4,0.8491112868121942,0.8680533496682834,162.32216937276442,171.24959500635308,4-Seam Fastball,87,750,735,-8.927425633588655,8.927425633588657,15,12,30,12,15,0,15,12:30,12:15,+0H 15M
,Bass, Anthony,542914,R,FF,70,95.4,1976,17.4,0.8901770881403215,0.9659921140907083,154.02679211391668,159.17245627376124,4-Seam Fastball,97,765,765,-5.145664159844557,5.145664159844568,0,12,45,12,45,0,0,12:45,12:45, 0H 00M
,Bauer, Trevor,545333,R,FF,631,93.9,2776,22.2,0.9596159746451697,0.9347252856493681,151.81279465359754,152.36062719880675,4-Seam Fastball,93,60,60,-0.5478325452092179,0.5478325452092266,0,1,0,1,0,0,0,1:00,1:00, 0H 00M
,Baumann, Mike,657508,R,FF,101,93.6,2095,17.8,0.868757091289834,0.951820482607564,164.2269401770055,168.64463384557044,4-Seam Fastball,95,750,750,-4.417693668564937,4.417693668564928,0,12,30,12,30,0,0,12:30,12:30, 0H 00M
,Bednar, David,670280,R,FF,520,96.7,2290,18.6,0.8953874110226507,0.9709668569380052,145.10619910807813,149.9820099956599,4-Seam Fastball,97,75,60,-4.875810887581764,4.875810887581768,15,1,15,1,0,0,15,1:15,1:00,+0H 15M
,Benjamin, Wes,605138,L,FF,200,91.3,2300,20.7,0.9746940312267677,0.9835417693413677,209.70965846337776,204.74233730347004,4-Seam Fastball,98,660,675,4.967321159907726,4.967321159907722,-15,11,0,11,15,0,15,11:00,11:15,-0H 15M
,Biddle, Jesse,592145,L,FF,85,93,2607,15.8,0.7040091707625737,0.793397389978605,212.201742422793,201.60353642236146,4-Seam Fastball,79,660,675,10.598206000431531,10.598206000431572,-15,11,0,11,15,0,15,11:00,11:15,-0H 15M
,Bieber, Shane,669456,R,FF,545,92.8,2335,20.6,0.9461515143523526,0.9728164872909383,148.4448332151225,150.58596808227796,4-Seam Fastball,97,60,60,-2.141134867155472,2.141134867155464,0,1,0,1,0,0,0,1:00,1:00, 0H 00M
,Boyd, Matthew,571510,L,FF,535,92,2333,18.3,0.84009942118528,0.8949998343855378,219.79126185141365,217.8218752036949,4-Seam Fastball,89,645,645,1.9693866477187498,1.969386647718763,0,10,45,10,45,0,0,10:45,10:45, 0H 00M
,Brasier, Ryan,518489,R,FF,135,95.1,2135,16.5,0.7998786322300333,0.9128757522755807,149.71980571920395,156.63044557226004,4-Seam Fastball,91,60,765,-6.910639853056097,6.910639853056094,15,1,0,12,45,0,15,1:00,12:45,+0H 15M
,Brebbia, John,605154,R,FF,158,92.9,2257,19.8,0.9240557591386657,0.9892100187522459,144.93204203975606,148.04339744024327,4-Seam Fastball,99,75,60,-3.111355400487213,3.111355400487227,15,1,15,1,0,0,15,1:15,1:00,+0H 15M
,Brice, Austin,592169,R,FF,118,92.7,2243,19.2,0.8795123057269764,0.9390971105504774,102.66749152039351,105.92396537056871,4-Seam Fastball,94,150,150,-3.2564738501751975,3.2564738501751744,0,2,30,2,30,0,0,2:30,2:30, 0H 00M
,Brothers, Rex,571521,L,FF,632,94.5,2107,18.7,0.9194429029047928,0.9659175975568552,216.44548369169763,208.8137223322371,4-Seam Fastball,97,645,660,7.6317613594605405,7.631761359460536,-15,10,45,11,0,0,15,10:45,11:00,-0H 15M
,Buchter, Ryan,488748,L,FF,151,90.5,2217,19.8,0.9539357496895747,0.9779656379567839,216.10352146327207,209.81495322928166,4-Seam Fastball,98,645,660,6.288568233990418,6.2885682339904125,-15,10,45,11,0,0,15,10:45,11:00,-0H 15M
,Burrows, Beau,663366,R,FF,154,93.1,2194,19.1,0.9363910316221148,0.9942886300613994,156.4224660804421,157.89567041968795,4-Seam Fastball,99,765,765,-1.4732043392458536,1.4732043392458578,0,12,45,12,45,0,0,12:45,12:45, 0H 00M
,Cishek, Steve,518553,R,FF,206,89.7,2386,14.8,0.6702954736405282,0.7554716118487674,124.68450842351993,133.47023791719562,4-Seam Fastball,76,105,90,-8.785729493675689,8.785729493675694,15,1,45,1,30,0,15,1:45,1:30,+0H 15M
,Civale, Aaron,650644,R,FF,425,91.4,2327,17.2,0.7928473723342648,0.8437867426638833,164.51856166447175,168.30401430316215,4-Seam Fastball,84,750,750,-3.7854526386904013,3.7854526386904173,0,12,30,12,30,0,0,12:30,12:30, 0H 00M
,Claudio, Alex,592222,L,FF,83,85.4,1964,16.9,0.8075475306055256,0.9037884525145384,264.9946325108281,254.40651738636944,4-Seam Fastball,90,555,570,10.588115124458682,10.58811512445872,-15,9,15,9,30,0,15,9:15,9:30,-0H 15M
,Colomé, Alex,517008,R,FF,324,93.7,2101,17.8,0.8730967604291825,0.9714606867648413,169.2096086332099,172.2270072364064,4-Seam Fastball,97,735,735,-3.017398603196483,3.017398603196477,0,12,15,12,15,0,0,12:15,12:15, 0H 00M
,Cueto, Johnny,456501,R,FF,648,91.8,2234,19.1,0.8933050734321095,0.9349936240922877,135.82566887323972,140.5586035375631,4-Seam Fastball,93,90,75,-4.7329346643233805,4.73293466432338,15,1,30,1,15,0,15,1:30,1:15,+0H 15M
,Curtiss, John,595928,R,FF,350,94.9,2269,17.8,0.8459178248242094,0.9178708436641658,149.938515259632,159.47055455607705,4-Seam Fastball,92,60,765,-9.532039296445049,9.532039296445038,15,1,0,12,45,0,15,1:00,12:45,+0H 15M
,Davis, Austin,656354,L,FF,245,93.6,2162,16.8,0.8183154584839983,0.9304799550967389,220.20280856409468,214.47760518212084,4-Seam Fastball,93,645,645,5.7252033819738415,5.7252033819738966,0,10,45,10,45,0,0,10:45,10:45, 0H 00M
,Dayton, Grant,594795,L,FF,161,91.5,2186,19.1,0.9277587022280979,0.9583802703082008,212.59045547159334,204.8451692535599,4-Seam Fastball,96,660,675,7.745286218033442,7.745286218033448,-15,11,0,11,15,0,15,11:00,11:15,-0H 15M
,Detmers, Reid,672282,L,FF,148,92.8,2082,17.9,0.8836259603500374,0.9767442178470138,209.86091232215568,205.01750648475132,4-Seam Fastball,98,660,675,4.843405837404362,4.843405837404359,-15,11,0,11,15,0,15,11:00,11:15,-0H 15M
,Diekman, Jake,518617,L,FF,609,95.4,2223,19.6,0.9346201301410207,0.9843649880503049,234.28789503066855,228.89807524427462,4-Seam Fastball,98,615,615,5.389819786393929,5.389819786393966,0,10,15,10,15,0,0,10:15,10:15, 0H 00M
,Doval, Camilo,666808,R,FF,180,98.6,2569,13.2,0.6023532804414471,0.6631769988426911,144.90327883996065,161.09433108966007,4-Seam Fastball,66,75,765,-16.191052249699425,16.191052249699414,30,1,15,12,45,0,30,1:15,12:45,+0H 30M
,Duffey, Tyler,608648,R,FF,468,92.5,2272,16.6,0.7817909656155643,0.8068039132515086,148.23233448592018,159.67389258647,4-Seam Fastball,81,60,765,-11.441558100549827,11.441558100549832,15,1,0,12,45,0,15,1:00,12:45,+0H 15M
,Díaz, Yennsy,660546,R,FF,287,95.4,1996,16.3,0.8208644837056904,0.9085839810055788,138.76899236898115,148.69330126033447,4-Seam Fastball,91,75,60,-9.92430889135332,9.924308891353283,15,1,15,1,0,0,15,1:15,1:00,+0H 15M
,Espino, Paolo,502179,R,FF,955,89,2216,18.9,0.8860281092426721,0.9355494848234605,163.7374584467048,169.00538385945782,4-Seam Fastball,94,750,735,-5.267925412753016,5.267925412753041,15,12,30,12,15,0,15,12:30,12:15,+0H 15M
,Farrell, Luke,608652,R,FF,190,91.3,2379,18.3,0.8454621376903485,0.8814538362524869,160.39104413536046,168.3722039246377,4-Seam Fastball,88,765,750,-7.981159789277228,7.981159789277228,15,12,45,12,30,0,15,12:45,12:30,+0H 15M
,Feltner, Ryan,663372,R,FF,76,92.4,2246,13.3,0.6611375328236092,0.7606640599229056,145.92609755787123,157.65569165019613,4-Seam Fastball,76,75,765,-11.729594092324902,11.729594092324893,30,1,15,12,45,0,30,1:15,12:45,+0H 30M
,Flexen, Chris,623167,R,FF,1118,92.8,2107,17.9,0.8577247805518396,0.9200306698342982,164.76407878235855,173.1914875043841,4-Seam Fastball,92,750,735,-8.427408722025547,8.42740872202557,15,12,30,12,15,0,15,12:30,12:15,+0H 15M
,García, Yimi,554340,R,FF,369,96,2531,13.9,0.6288753631286913,0.6966417417320641,136.7664434861968,149.7977564677407,4-Seam Fastball,70,90,60,-13.031312981543891,13.03131298154388,30,1,30,1,0,0,30,1:30,1:00,+0H 30M
,Garrett, Amir,607237,L,FF,402,94.8,2246,17.5,0.8415193423702917,0.9135778577161325,213.38119029393704,214.15498933245271,4-Seam Fastball,91,660,645,-0.7737990385156763,0.7737990385157169,15,11,0,10,45,0,15,11:00,10:45,+0H 15M
,Ginkel, Kevin,656464,R,FF,311,94.7,2387,18.8,0.8928151561737265,0.9218453352885168,137.9797511537767,144.22192739836208,4-Seam Fastball,92,90,75,-6.24217624458538,6.242176244585364,15,1,30,1,15,0,15,1:30,1:15,+0H 15M
,Gose, Anthony,543238,L,FF,84,99.3,2439,20,0.9588703487021694,0.9875305077488951,203.4154718947364,204.46797748964437,4-Seam Fastball,99,675,675,-1.0525055949079558,1.0525055949079385,0,11,15,11,15,0,0,11:15,11:15, 0H 00M
,Greinke, Zack,425844,R,FF,1019,88.9,2234,15.9,0.7302703546089984,0.7865834942488347,167.282123948265,175.4752684459142,4-Seam Fastball,79,750,735,-8.1931444976492,8.193144497649216,15,12,30,12,15,0,15,12:30,12:15,+0H 15M
,Hanhold, Eric,621098,R,FF,93,94.9,2287,17.4,0.8164482388300754,0.878947290586397,152.952327203864,156.4690653502778,4-Seam Fastball,88,60,765,-3.516738146413786,3.5167381464137946,15,1,0,12,45,0,15,1:00,12:45,+0H 15M
,Hatch, Thomas,641672,R,FF,65,93.9,2496,18.9,0.8602065006108018,0.8885525294190592,144.9618443581781,151.97151476203237,4-Seam Fastball,89,75,60,-7.0096704038542725,7.009670403854278,15,1,15,1,0,0,15,1:15,1:00,+0H 15M
,Hearn, Taylor,621368,L,FF,775,95.1,2273,17.5,0.8332576680927184,0.9003420189033944,212.99406281139073,202.1003120595461,4-Seam Fastball,90,660,675,10.893750751844635,10.89375075184463,-15,11,0,11,15,0,15,11:00,11:15,-0H 15M
,Helsley, Ryan,664854,R,FF,445,97.4,2525,17,0.7873705569652948,0.8097245846623017,164.35438123414545,167.46093447792256,4-Seam Fastball,81,750,750,-3.106553243777114,3.1065532437771193,0,12,30,12,30,0,0,12:30,12:30, 0H 00M
,Hendrix, Ryan,641682,R,FF,236,96.4,2225,16.1,0.7989700670573238,0.8630088109329861,141.39630207622878,151.5773144044112,4-Seam Fastball,86,75,60,-10.181012328182419,10.181012328182412,15,1,15,1,0,0,15,1:15,1:00,+0H 15M
,Herget, Jimmy,623474,R,FF,74,91.5,2248,19.1,0.8938330742372186,0.9177997983056019,115.29435089957664,113.33766676294293,4-Seam Fastball,92,135,135,1.9566841366337115,1.9566841366337138,0,2,15,2,15,0,0,2:15,2:15, 0H 00M
